ID	GOODOPINION	UPGOLD	UPDIAMOND	MATERIAL	ADDSC	ADDATKSC	COLLECTIONS_SCORE	ADDHP	SLOWHP												
130150462 	7406				0.3786	0	35	46													
130150472 	7567				0.3842	0	37	46													
130150482 	7728				0.3898	0	37	48													
130150492 	7889				0.3954	0	38	48													
130150502 	8050				0.401	0	38	49													
130150512 	8925				0.4066	0	38	49													
130150522 	9100				0.4122	0	39	50													
130150532 	9275				0.4164	0	39	50													
130150542 	9450				0.422	0	41	52													
130150552 	9625				0.4276	0	41	52													
130150563 	15680				0.499	0	48	60													
130150573 	15960				0.5046	0	48	62													
130150583 	16240				0.5102	0	49	62													
130150593 	16520				0.5158	0	49	62													
130150603 	16800				0.5214	0	51	63													
130150613 	21350				0.5256	0	51	63													
130150623 	21700				0.5312	0	51	64													
130150633 	22050				0.5368	0	52	64													
130150643 	22400				0.5424	0	52	66													
130150653 	22750				0.548	0	53	66													
130150663 	27720				0.5536	0	53	67													
130150673 	28140				0.5592	0	53	67													
130150683 	28560				0.5648	0	55	69													
130150693 	28980				0.5704	0	55	69													
130150703 	29400				0.576	0	56	70													
130150714 	34790				0.646	0	63	77													
130150724 	35280				0.6516	0	63	78													
130150734 	35770				0.6572	0	63	78													
130150744 	36260				0.6628	0	65	80													
130150754 	36750				0.6684	0	65	80													
130150764 	42560				0.674	0	66	81													
130150774 	43120				0.6796	0	66	81													
130150784 	43680				0.6852	0	66	83													
130150794 	44240				0.6894	0	67	83													
130150804 	44800				0.695	0	67	84													
130150814 	51030				0.7006	0	67	84													
130150824 	51660				0.7062	0	69	85													
130150834 	52290				0.7118	0	69	85													
130150844 	52920				0.7174	0	70	85													
130150854 	53550				0.723	0	70	87													
130150865 	60200				0.7944	0	77	95													
130150875 	60900				0.7986	0	77	95													
130150885 	61600				0.8042	0	79	97													
130150895 	62300				0.8098	0	79	97													
130150905 	63000				0.8154	0	80	98													
130150915 	70070				0.821	0	80	98													
130150925 	70840				0.8266	0	80	99													
130150935 	71610				0.8322	0	81	99													
130150945 	72380				0.8378	0	81	101													
130150955 	73150				0.8434	0	83	101													
130150965 	80640				0.849	0	83	102													
130150975 	81480				0.8532	0	83	102													
130150985 	82320				0.8588	0	84	102													
130150995 	83160				0.8644	0	84	104													
130151005 	84000				0.9358	0	91	112													
130160011 	28				0.0678	54	12	0													
130160021 	56				0.0734	61	14	0													
130160031 	84				0.079	68	14	0													
130160041 	112				0.0846	75	14	0													
130160051 	140				0.0888	82	15	0													
130160061 	294				0.0944	89	15	0													
130160071 	343				0.1	96	17	0													
130160081 	392				0.1056	103	17	0													
130160091 	441				0.1112	110	17	0													
130160101 	490				0.1168	117	18	0													
130160111 	616				0.1224	124	18	0													
130160121 	672				0.128	131	19	0													
130160131 	728				0.1336	138	19	0													
130160141 	784				0.1392	145	19	0													
130160151 	840				0.1434	152	21	0													
130160161 	1120				0.149	159	21	0													
130160171 	1190				0.1546	166	21	0													
130160181 	1260				0.1602	173	22	0													
130160191 	1330				0.1658	180	22	0													
130160201 	1400				0.1714	187	24	0													
130160211 	1764				0.177	194	24	0													
130160221 	1848				0.1826	201	24	0													
130160231 	1932				0.1882	208	25	0													
130160241 	2016				0.1938	215	25	0													
130160251 	2100				0.198	222	26	0													
130160261 	2730				0.2036	229	26	0													
130160271 	2835				0.2092	236	26	0													
130160281 	2940				0.2148	243	28	0													
130160291 	3045				0.2204	250	28	0													
130160301 	3150				0.226	257	29	0													
130160311 	3472				0.2316	264	29	0													
130160321 	3584				0.2372	271	29	0													
130160331 	3696				0.2428	278	31	0													
130160341 	3808				0.2484	285	31	0													
130160351 	3920				0.2526	292	31	0													
130160361 	4536				0.2582	299	32	0													
130160371 	4662				0.2638	306	32	0													
130160381 	4788				0.2694	313	33	0													
130160391 	4914				0.275	320	33	0													
130160401 	5040				0.2806	327	33	0													
130160412 	5740				0.352	418	42	0													
130160422 	5880				0.3576	425	42	0													
130160432 	6020				0.3618	432	42	0													
130160442 	6160				0.3674	439	43	0													
130160452 	6300				0.373	446	43	0													
130160462 	7406				0.3786	453	43	0													
130160472 	7567				0.3842	460	45	0													
130160482 	7728				0.3898	467	45	0													
130160492 	7889				0.3954	474	46	0													
130160502 	8050				0.401	481	46	0													
130160512 	8925				0.4066	488	46	0													
130160522 	9100				0.4122	495	47	0													
130160532 	9275				0.4164	502	47	0													
130160542 	9450				0.422	509	49	0													
130160552 	9625				0.4276	516	49	0													
130160563 	15680				0.499	607	56	0													
130160573 	15960				0.5046	614	56	0													
130160583 	16240				0.5102	621	57	0													
130160593 	16520				0.5158	628	57	0													
130160603 	16800				0.5214	635	59	0													
130160613 	21350				0.5256	642	59	0													
130160623 	21700				0.5312	649	59	0													
130160633 	22050				0.5368	656	60	0													
130160643 	22400				0.5424	663	60	0													
130160653 	22750				0.548	670	61	0													
130160663 	27720				0.5536	677	61	0													
130160673 	28140				0.5592	684	61	0													
130160683 	28560				0.5648	691	63	0													
130160693 	28980				0.5704	698	63	0													
130160703 	29400				0.576	705	64	0													
130160714 	34790				0.646	796	71	0													
130160724 	35280				0.6516	803	71	0													
130160734 	35770				0.6572	810	71	0													
130160744 	36260				0.6628	817	73	0													
130160754 	36750				0.6684	824	73	0													
130160764 	42560				0.674	831	74	0													
130160774 	43120				0.6796	838	74	0													
130160784 	43680				0.6852	845	74	0													
130160794 	44240				0.6894	852	75	0													
130160804 	44800				0.695	859	75	0													
130160814 	51030				0.7006	866	75	0													
130160824 	51660				0.7062	873	77	0													
130160834 	52290				0.7118	880	77	0													
130160844 	52920				0.7174	887	78	0													
130160854 	53550				0.723	894	78	0													
130160865 	60200				0.7944	985	85	0													
130160875 	60900				0.7986	992	85	0													
130160885 	61600				0.8042	999	87	0													
130160895 	62300				0.8098	1006	87	0													
130160905 	63000				0.8154	1013	88	0													
130160915 	70070				0.821	1020	88	0													
130160925 	70840				0.8266	1027	88	0													
130160935 	71610				0.8322	1034	89	0													
130160945 	72380				0.8378	1041	89	0													
130160955 	73150				0.8434	1048	91	0													
130160965 	80640				0.849	1055	91	0													
130160975 	81480				0.8532	1062	91	0													
130160985 	82320				0.8588	1069	92	0													
130160995 	83160				0.8644	1076	92	0													
130161005 	84000				0.9358	1167	99	0													
130170011 	28				0.0778	85	0	7													
130170021 	56				0.0834	92	0	7													
130170031 	84				0.089	99	0	8													
130170041 	112				0.0946	106	0	8													
130170051 	140				0.0988	113	0	10													
130170061 	294				0.1044	120	0	10													
130170071 	343				0.11	127	0	10													
130170081 	392				0.1156	134	0	11													
130170091 	441				0.1212	141	0	11													
130170101 	490				0.1268	148	0	12													
130170111 	616				0.1324	155	0	12													
130170121 	672				0.138	162	0	14													
130170131 	728				0.1436	169	0	14													
130170141 	784				0.1492	176	0	15													
130170151 	840				0.1534	183	0	15													
130170161 	1120				0.159	190	0	17													
130170171 	1190				0.1646	197	0	17													
130170181 	1260				0.1702	204	0	18													
130170191 	1330				0.1758	211	0	18													
130170201 	1400				0.1814	218	0	18													
130170211 	1764				0.187	225	0	19													
130170221 	1848				0.1926	232	0	19													
130170231 	1932				0.1982	239	0	21													
130170241 	2016				0.2038	246	0	21													
130170251 	2100				0.208	253	0	22													
130170261 	2730				0.2136	260	0	22													
130170271 	2835				0.2192	267	0	24													
130170281 	2940				0.2248	274	0	24													
130170291 	3045				0.2304	281	0	25													
130170301 	3150				0.236	288	0	25													
130170311 	3472				0.2416	295	0	26													
130170321 	3584				0.2472	302	0	26													
130170331 	3696				0.2528	309	0	26													
130170341 	3808				0.2584	316	0	28													
130170351 	3920				0.2626	323	0	28													
130170361 	4536				0.2682	330	0	29													
130170371 	4662				0.2738	337	0	29													
130170381 	4788				0.2794	344	0	31													
130170391 	4914				0.285	351	0	31													
130170401 	5040				0.2906	358	0	32													
130170412 	5740				0.362	449	0	40													
130170422 	5880				0.3676	456	0	40													
130170432 	6020				0.3718	463	0	42													
130170442 	6160				0.3774	470	0	42													
130170452 	6300				0.383	477	0	42													
130170462 	7406				0.3886	484	0	43													
130170472 	7567				0.3942	491	0	43													
130170482 	7728				0.3998	498	0	45													
130170492 	7889				0.4054	505	0	45													
130170502 	8050				0.411	512	0	46													
130170512 	8925				0.4166	519	0	46													
130170522 	9100				0.4222	526	0	47													
130170532 	9275				0.4264	533	0	47													
130170542 	9450				0.432	540	0	49													
130170552 	9625				0.4376	547	0	49													
130170563 	15680				0.509	638	0	57													
130170573 	15960				0.5146	645	0	59													
130170583 	16240				0.5202	652	0	59													
130170593 	16520				0.5258	659	0	59													
130170603 	16800				0.5314	666	0	60													
130170613 	21350				0.5356	673	0	60													
130170623 	21700				0.5412	680	0	61													
130170633 	22050				0.5468	687	0	61													
130170643 	22400				0.5524	694	0	63													
130170653 	22750				0.558	701	0	63													
130170663 	27720				0.5636	708	0	64													
130170673 	28140				0.5692	715	0	64													
130170683 	28560				0.5748	722	0	66													
130170693 	28980				0.5804	729	0	66													
130170703 	29400				0.586	736	0	67													
130170714 	34790				0.656	827	0	74													
130170724 	35280				0.6616	834	0	75													
130170734 	35770				0.6672	841	0	75													
130170744 	36260				0.6728	848	0	77													
130170754 	36750				0.6784	855	0	77													
130170764 	42560				0.684	862	0	78													
130170774 	43120				0.6896	869	0	78													
130170784 	43680				0.6952	876	0	80													
130170794 	44240				0.6994	883	0	80													
130170804 	44800				0.705	890	0	81													
130170814 	51030				0.7106	897	0	81													
130170824 	51660				0.7162	904	0	82													
130170834 	52290				0.7218	911	0	82													
130170844 	52920				0.7274	918	0	82													
130170854 	53550				0.733	925	0	84													
130170865 	60200				0.8044	1016	0	92													
130170875 	60900				0.8086	1023	0	92													
130170885 	61600				0.8142	1030	0	94													
130170895 	62300				0.8198	1037	0	94													
130170905 	63000				0.8254	1044	0	95													
130170915 	70070				0.831	1051	0	95													
130170925 	70840				0.8366	1058	0	96													
130170935 	71610				0.8422	1065	0	96													
130170945 	72380				0.8478	1072	0	98													
130170955 	73150				0.8534	1079	0	98													
130170965 	80640				0.859	1086	0	99													
130170975 	81480				0.8632	1093	0	99													
130170985 	82320				0.8688	1100	0	99													
130170995 	83160				0.8744	1107	0	101													
130171005 	84000				0.9458	1198	0	109													
130180011 	28				0.0678	0	11	14													
130180021 	56				0.0734	0	13	14													
130180031 	84				0.079	0	13	15													
130180041 	112				0.0846	0	13	15													
130180051 	140				0.0888	0	14	17													
130180061 	294				0.0944	0	14	17													
130180071 	343				0.1	0	16	17													
130180081 	392				0.1056	0	16	18													
130180091 	441				0.1112	0	16	18													
130180101 	490				0.1168	0	17	19													
130180111 	616				0.1224	0	17	19													
130180121 	672				0.128	0	18	21													
130180131 	728				0.1336	0	18	21													
130180141 	784				0.1392	0	18	22													
130180151 	840				0.1434	0	20	22													
130180161 	1120				0.149	0	20	24													
130180171 	1190				0.1546	0	20	24													
130180181 	1260				0.1602	0	21	25													
130180191 	1330				0.1658	0	21	25													
130180201 	1400				0.1714	0	23	25													
130180211 	1764				0.177	0	23	26													
130180221 	1848				0.1826	0	23	26													
130180231 	1932				0.1882	0	24	28													
130180241 	2016				0.1938	0	24	28													
130180251 	2100				0.198	0	25	29													
130180261 	2730				0.2036	0	25	29													
130180271 	2835				0.2092	0	25	31													
130180281 	2940				0.2148	0	27	31													
130180291 	3045				0.2204	0	27	32													
130180301 	3150				0.226	0	28	32													
130180311 	3472				0.2316	0	28	33													
130180321 	3584				0.2372	0	28	33													
130180331 	3696				0.2428	0	30	33													
130180341 	3808				0.2484	0	30	35													
130180351 	3920				0.2526	0	30	35													
130180361 	4536				0.2582	0	31	36													
130180371 	4662				0.2638	0	31	36													
130180381 	4788				0.2694	0	32	38													
130180391 	4914				0.275	0	32	38													
130180401 	5040				0.2806	0	32	39													
130180412 	5740				0.352	0	41	47													
130180422 	5880				0.3576	0	41	47													
130180432 	6020				0.3618	0	41	49													
130180442 	6160				0.3674	0	42	49													
130180452 	6300				0.373	0	42	49													
130180462 	7406				0.3786	0	42	50													
130180472 	7567				0.3842	0	44	50													
130180482 	7728				0.3898	0	44	52													
130180492 	7889				0.3954	0	45	52													
130180502 	8050				0.401	0	45	53													
130180512 	8925				0.4066	0	45	53													
130180522 	9100				0.4122	0	46	54													
130180532 	9275				0.4164	0	46	54													
130180542 	9450				0.422	0	48	56													
130180552 	9625				0.4276	0	48	56													
130180563 	15680				0.499	0	55	64													
130180573 	15960				0.5046	0	55	66													
130180583 	16240				0.5102	0	56	66													
130180593 	16520				0.5158	0	56	66													
130180603 	16800				0.5214	0	58	67													
130180613 	21350				0.5256	0	58	67													
130180623 	21700				0.5312	0	58	68													
130180633 	22050				0.5368	0	59	68													
130180643 	22400				0.5424	0	59	70													
130180653 	22750				0.548	0	60	70													
130180663 	27720				0.5536	0	60	71													
130180673 	28140				0.5592	0	60	71													
130180683 	28560				0.5648	0	62	73													
130180693 	28980				0.5704	0	62	73													
130180703 	29400				0.576	0	63	74													
130180714 	34790				0.646	0	70	81													
130180724 	35280				0.6516	0	70	82													
130180734 	35770				0.6572	0	70	82													
130180744 	36260				0.6628	0	72	84													
130180754 	36750				0.6684	0	72	84													
130180764 	42560				0.674	0	73	85													
130180774 	43120				0.6796	0	73	85													
130180784 	43680				0.6852	0	73	87													
130180794 	44240				0.6894	0	74	87													
130180804 	44800				0.695	0	74	88													
130180814 	51030				0.7006	0	74	88													
130180824 	51660				0.7062	0	76	89													
130180834 	52290				0.7118	0	76	89													
130180844 	52920				0.7174	0	77	89													
130180854 	53550				0.723	0	77	91													
130180865 	60200				0.7944	0	84	99													
130180875 	60900				0.7986	0	84	99													
130180885 	61600				0.8042	0	86	101													
130180895 	62300				0.8098	0	86	101													
130180905 	63000				0.8154	0	87	102													
130180915 	70070				0.821	0	87	102													
130180925 	70840				0.8266	0	87	103													
130180935 	71610				0.8322	0	88	103													
130180945 	72380				0.8378	0	88	105													
130180955 	73150				0.8434	0	90	105													
130180965 	80640				0.849	0	90	106													
130180975 	81480				0.8532	0	90	106													
130180985 	82320				0.8588	0	91	106													
130180995 	83160				0.8644	0	91	108													
130181005 	84000				0.9358	0	98	116													
130190011 	28				0.0878	76	5	0													
130190021 	56				0.0934	83	7	0													
130190031 	84				0.099	90	7	0													
130190041 	112				0.1046	97	7	0													
130190051 	140				0.1088	104	8	0													
130190061 	294				0.1144	111	8	0													
130190071 	343				0.12	118	10	0													
130190081 	392				0.1256	125	10	0													
130190091 	441				0.1312	132	10	0													
130190101 	490				0.1368	139	11	0													
130190111 	616				0.1424	146	11	0													
130190121 	672				0.148	153	12	0													
130190131 	728				0.1536	160	12	0													
130190141 	784				0.1592	167	12	0													
130190151 	840				0.1634	174	14	0													
130190161 	1120				0.169	181	14	0													
130190171 	1190				0.1746	188	14	0													
130190181 	1260				0.1802	195	15	0													
130190191 	1330				0.1858	202	15	0													
130190201 	1400				0.1914	209	17	0													
130190211 	1764				0.197	216	17	0													
130190221 	1848				0.2026	223	17	0													
130190231 	1932				0.2082	230	18	0													
130190241 	2016				0.2138	237	18	0													
130190251 	2100				0.218	244	19	0													
130190261 	2730				0.2236	251	19	0													
130190271 	2835				0.2292	258	19	0													
130190281 	2940				0.2348	265	21	0													
130190291 	3045				0.2404	272	21	0													
130190301 	3150				0.246	279	22	0													
130190311 	3472				0.2516	286	22	0													
130190321 	3584				0.2572	293	22	0													
130190331 	3696				0.2628	300	24	0													
130190341 	3808				0.2684	307	24	0													
130190351 	3920				0.2726	314	24	0													
130190361 	4536				0.2782	321	25	0													
130190371 	4662				0.2838	328	25	0													
130190381 	4788				0.2894	335	26	0													
130190391 	4914				0.295	342	26	0													
130190401 	5040				0.3006	349	26	0													
130190412 	5740				0.372	440	35	0													
130190422 	5880				0.3776	447	35	0													
130190432 	6020				0.3818	454	35	0													
130190442 	6160				0.3874	461	36	0													
130190452 	6300				0.393	468	36	0													
130190462 	7406				0.3986	475	36	0													
130190472 	7567				0.4042	482	38	0													
130190482 	7728				0.4098	489	38	0													
130190492 	7889				0.4154	496	39	0													
130190502 	8050				0.421	503	39	0													
130190512 	8925				0.4266	510	39	0													
130190522 	9100				0.4322	517	40	0													
130190532 	9275				0.4364	524	40	0													
130190542 	9450				0.442	531	42	0													
130190552 	9625				0.4476	538	42	0													
130190563 	15680				0.519	629	49	0													
130190573 	15960				0.5246	636	49	0													
130190583 	16240				0.5302	643	50	0													
130190593 	16520				0.5358	650	50	0													
130190603 	16800				0.5414	657	52	0													
130190613 	21350				0.5456	664	52	0													
130190623 	21700				0.5512	671	52	0													
130190633 	22050				0.5568	678	53	0													
130190643 	22400				0.5624	685	53	0													
130190653 	22750				0.568	692	54	0													
130190663 	27720				0.5736	699	54	0													
130190673 	28140				0.5792	706	54	0													
130190683 	28560				0.5848	713	56	0													
130190693 	28980				0.5904	720	56	0													
130190703 	29400				0.596	727	57	0													
130190714 	34790				0.666	818	64	0													
130190724 	35280				0.6716	825	64	0													
130190734 	35770				0.6772	832	64	0													
130190744 	36260				0.6828	839	66	0													
130190754 	36750				0.6884	846	66	0													
130190764 	42560				0.694	853	67	0													
130190774 	43120				0.6996	860	67	0													
130190784 	43680				0.7052	867	67	0													
130190794 	44240				0.7094	874	68	0													
130190804 	44800				0.715	881	68	0													
130190814 	51030				0.7206	888	68	0													
130190824 	51660				0.7262	895	70	0													
130190834 	52290				0.7318	902	70	0													
130190844 	52920				0.7374	909	71	0													
130190854 	53550				0.743	916	71	0													
130190865 	60200				0.8144	1007	78	0													
130190875 	60900				0.8186	1014	78	0													
130190885 	61600				0.8242	1021	80	0													
130190895 	62300				0.8298	1028	80	0													
130190905 	63000				0.8354	1035	81	0													
130190915 	70070				0.841	1042	81	0													
130190925 	70840				0.8466	1049	81	0													
130190935 	71610				0.8522	1056	82	0													
130190945 	72380				0.8578	1063	82	0													
130190955 	73150				0.8634	1070	84	0													
130190965 	80640				0.869	1077	84	0													
130190975 	81480				0.8732	1084	84	0													
130190985 	82320				0.8788	1091	85	0													
130190995 	83160				0.8844	1098	85	0													
130191005 	84000				0.9558	1189	92	0													
130200011 	28				0.0778	50	10	0													
130200021 	56				0.0834	57	12	0													
130200031 	84				0.089	64	12	0													
130200041 	112				0.0946	71	12	0													
130200051 	140				0.0988	78	13	0													
130200061 	294				0.1044	85	13	0													
130200071 	343				0.11	92	15	0													
130200081 	392				0.1156	99	15	0													
130200091 	441				0.1212	106	15	0													
130200101 	490				0.1268	113	16	0													
130200111 	616				0.1324	120	16	0													
130200121 	672				0.138	127	17	0													
130200131 	728				0.1436	134	17	0													
130200141 	784				0.1492	141	17	0													
130200151 	840				0.1534	148	19	0													
130200161 	1120				0.159	155	19	0													
130200171 	1190				0.1646	162	19	0													
130200181 	1260				0.1702	169	20	0													
130200191 	1330				0.1758	176	20	0													
130200201 	1400				0.1814	183	22	0													
130200211 	1764				0.187	190	22	0													
130200221 	1848				0.1926	197	22	0													
130200231 	1932				0.1982	204	23	0													
130200241 	2016				0.2038	211	23	0													
130200251 	2100				0.208	218	24	0													
130200261 	2730				0.2136	225	24	0													
130200271 	2835				0.2192	232	24	0													
130200281 	2940				0.2248	239	26	0													
130200291 	3045				0.2304	246	26	0													
130200301 	3150				0.236	253	27	0													
130200311 	3472				0.2416	260	27	0													
130200321 	3584				0.2472	267	27	0													
130200331 	3696				0.2528	274	29	0													
130200341 	3808				0.2584	281	29	0													
130200351 	3920				0.2626	288	29	0													
130200361 	4536				0.2682	295	30	0													
130200371 	4662				0.2738	302	30	0													
130200381 	4788				0.2794	309	31	0													
130200391 	4914				0.285	316	31	0													
130200401 	5040				0.2906	323	31	0													
130200412 	5740				0.362	414	40	0													
130200422 	5880				0.3676	421	40	0													
130200432 	6020				0.3718	428	40	0													
130200442 	6160				0.3774	435	41	0													
130200452 	6300				0.383	442	41	0													
130200462 	7406				0.3886	449	41	0													
130200472 	7567				0.3942	456	43	0													
130200482 	7728				0.3998	463	43	0													
130200492 	7889				0.4054	470	44	0													
130200502 	8050				0.411	477	44	0													
130200512 	8925				0.4166	484	44	0													
130200522 	9100				0.4222	491	45	0													
130200532 	9275				0.4264	498	45	0													
130200542 	9450				0.432	505	47	0													
130200552 	9625				0.4376	512	47	0													
130200563 	15680				0.509	603	54	0													
130200573 	15960				0.5146	610	54	0													
130200583 	16240				0.5202	617	55	0													
130200593 	16520				0.5258	624	55	0													
130200603 	16800				0.5314	631	57	0													
130200613 	21350				0.5356	638	57	0													
130200623 	21700				0.5412	645	57	0													
130200633 	22050				0.5468	652	58	0													
130200643 	22400				0.5524	659	58	0													
130200653 	22750				0.558	666	59	0													
130200663 	27720				0.5636	673	59	0													
130200673 	28140				0.5692	680	59	0													
130200683 	28560				0.5748	687	61	0													
130200693 	28980				0.5804	694	61	0													
130200703 	29400				0.586	701	62	0													
130200714 	34790				0.656	792	69	0													
130200724 	35280				0.6616	799	69	0													
130200734 	35770				0.6672	806	69	0													
130200744 	36260				0.6728	813	71	0													
130200754 	36750				0.6784	820	71	0													
130200764 	42560				0.684	827	72	0													
130200774 	43120				0.6896	834	72	0													
130200784 	43680				0.6952	841	72	0													
130200794 	44240				0.6994	848	73	0													
130200804 	44800				0.705	855	73	0													
130200814 	51030				0.7106	862	73	0													
130200824 	51660				0.7162	869	75	0													
130200834 	52290				0.7218	876	75	0													
130200844 	52920				0.7274	883	76	0													
130200854 	53550				0.733	890	76	0													
130200865 	60200				0.8044	981	83	0													
130200875 	60900				0.8086	988	83	0													
130200885 	61600				0.8142	995	85	0													
130200895 	62300				0.8198	1002	85	0													
130200905 	63000				0.8254	1009	86	0													
130200915 	70070				0.831	1016	86	0													
130200925 	70840				0.8366	1023	86	0													
130200935 	71610				0.8422	1030	87	0													
130200945 	72380				0.8478	1037	87	0													
130200955 	73150				0.8534	1044	89	0													
130200965 	80640				0.859	1051	89	0													
130200975 	81480				0.8632	1058	89	0													
130200985 	82320				0.8688	1065	90	0													
130200995 	83160				0.8744	1072	90	0													
130201005 	84000				0.9458	1163	97	0													
130210011 	32				0.0586	70	4	0													
130210021 	64				0.0658	79	6	0													
130210031 	96				0.073	88	6	0													
130210041 	128				0.0802	97	6	0													
130210051 	160				0.0856	106	8	0													
130210061 	336				0.0928	115	8	0													
130210071 	392				0.1	124	10	0													
130210081 	448				0.1072	133	10	0													
130210091 	504				0.1144	142	10	0													
130210101 	560				0.1216	151	11	0													
130210111 	704				0.1288	160	11	0													
130210121 	768				0.136	169	13	0													
130210131 	832				0.1432	178	13	0													
130210141 	896				0.1504	187	13	0													
130210151 	960				0.1558	196	15	0													
130210161 	1280				0.163	205	15	0													
130210171 	1360				0.1702	214	15	0													
130210181 	1440				0.1774	223	17	0													
130210191 	1520				0.1846	232	17	0													
130210201 	1600				0.1918	241	19	0													
130210211 	2016				0.199	250	19	0													
130210221 	2112				0.2062	259	19	0													
130210231 	2208				0.2134	268	20	0													
130210241 	2304				0.2206	277	20	0													
130210251 	2400				0.226	286	22	0													
130210261 	3120				0.2332	295	22	0													
130210271 	3240				0.2404	304	22	0													
130210281 	3360				0.2476	313	24	0													
130210291 	3480				0.2548	322	24	0													
130210301 	3600				0.262	331	26	0													
130210311 	3968				0.2692	340	26	0													
130210321 	4096				0.2764	349	26	0													
130210331 	4224				0.2836	358	28	0													
130210341 	4352				0.2908	367	28	0													
130210351 	4480				0.2962	376	28	0													
130210361 	5184				0.3034	385	29	0													
130210371 	5328				0.3106	394	29	0													
130210381 	5472				0.3178	403	31	0													
130210391 	5616				0.325	412	31	0													
130210401 	5760				0.3322	421	31	0													
130210412 	6560				0.424	538	42	0													
130210422 	6720				0.4312	547	42	0													
130210432 	6880				0.4366	556	42	0													
130210442 	7040				0.4438	565	44	0													
130210452 	7200				0.451	574	44	0													
130210462 	8464				0.4582	583	44	0													
130210472 	8648				0.4654	592	46	0													
130210482 	8832				0.4726	601	46	0													
130210492 	9016				0.4798	610	47	0													
130210502 	9200				0.487	619	47	0													
130210512 	10200				0.4942	628	47	0													
130210522 	10400				0.5014	637	49	0													
130210532 	10600				0.5068	646	49	0													
130210542 	10800				0.514	655	51	0													
130210552 	11000				0.5212	664	51	0													
130210563 	17920				0.613	781	60	0													
130210573 	18240				0.6202	790	60	0													
130210583 	18560				0.6274	799	62	0													
130210593 	18880				0.6346	808	62	0													
130210603 	19200				0.6418	817	64	0													
130210613 	24400				0.6472	826	64	0													
130210623 	24800				0.6544	835	64	0													
130210633 	25200				0.6616	844	65	0													
130210643 	25600				0.6688	853	65	0													
130210653 	26000				0.676	862	67	0													
130210663 	31680				0.6832	871	67	0													
130210673 	32160				0.6904	880	67	0													
130210683 	32640				0.6976	889	69	0													
130210693 	33120				0.7048	898	69	0													
130210703 	33600				0.712	907	71	0													
130210714 	39760				0.802	1024	80	0													
130210724 	40320				0.8092	1033	80	0													
130210734 	40880				0.8164	1042	80	0													
130210744 	41440				0.8236	1051	82	0													
130210754 	42000				0.8308	1060	82	0													
130210764 	48640				0.838	1069	83	0													
130210774 	49280				0.8452	1078	83	0													
130210784 	49920				0.8524	1087	83	0													
130210794 	50560				0.8578	1096	85	0													
130210804 	51200				0.865	1105	85	0													
130210814 	58320				0.8722	1114	85	0													
130210824 	59040				0.8794	1123	87	0													
130210834 	59760				0.8866	1132	87	0													
130210844 	60480				0.8938	1141	89	0													
130210854 	61200				0.901	1150	89	0													
130210865 	68800				0.9928	1267	98	0													
130210875 	69600				0.9982	1276	98	0													
130210885 	70400				1.0054	1285	100	0													
130210895 	71200				1.0126	1294	100	0													
130210905 	72000				1.0198	1303	101	0													
130210915 	80080				1.027	1312	101	0													
130210925 	80960				1.0342	1321	101	0													
130210935 	81840				1.0414	1330	103	0													
130210945 	82720				1.0486	1339	103	0													
130210955 	83600				1.0558	1348	105	0													
130210965 	92160				1.063	1357	105	0													
130210975 	93120				1.0684	1366	105	0													
130210985 	94080				1.0756	1375	107	0													
130210995 	95040				1.0828	1384	107	0													
130211005 	96000				1.1746	1501	116	0													
130220011 	32				0.0586	0	5	7													
130220021 	64				0.0658	0	7	7													
130220031 	96				0.073	0	7	9													
130220041 	128				0.0802	0	7	9													
130220051 	160				0.0856	0	9	11													
130220061 	336				0.0928	0	9	11													
130220071 	392				0.1	0	11	11													
130220081 	448				0.1072	0	11	12													
130220091 	504				0.1144	0	11	12													
130220101 	560				0.1216	0	12	14													
130220111 	704				0.1288	0	12	14													
130220121 	768				0.136	0	14	16													
130220131 	832				0.1432	0	14	16													
130220141 	896				0.1504	0	14	18													
130220151 	960				0.1558	0	16	18													
130220161 	1280				0.163	0	16	20													
130220171 	1360				0.1702	0	16	20													
130220181 	1440				0.1774	0	18	21													
130220191 	1520				0.1846	0	18	21													
130220201 	1600				0.1918	0	20	21													
130220211 	2016				0.199	0	20	23													
130220221 	2112				0.2062	0	20	23													
130220231 	2208				0.2134	0	21	25													
130220241 	2304				0.2206	0	21	25													
130220251 	2400				0.226	0	23	27													
130220261 	3120				0.2332	0	23	27													
130220271 	3240				0.2404	0	23	29													
130220281 	3360				0.2476	0	25	29													
130220291 	3480				0.2548	0	25	30													
130220301 	3600				0.262	0	27	30													
130220311 	3968				0.2692	0	27	32													
130220321 	4096				0.2764	0	27	32													
130220331 	4224				0.2836	0	29	32													
130220341 	4352				0.2908	0	29	34													
130220351 	4480				0.2962	0	29	34													
130220361 	5184				0.3034	0	30	36													
130220371 	5328				0.3106	0	30	36													
130220381 	5472				0.3178	0	32	38													
130220391 	5616				0.325	0	32	38													
130220401 	5760				0.3322	0	32	39													
130220412 	6560				0.424	0	43	50													
130220422 	6720				0.4312	0	43	50													
130220432 	6880				0.4366	0	43	52													
130220442 	7040				0.4438	0	45	52													
130220452 	7200				0.451	0	45	52													
130220462 	8464				0.4582	0	45	54													
130220472 	8648				0.4654	0	47	54													
130220482 	8832				0.4726	0	47	56													
130220492 	9016				0.4798	0	48	56													
