ID	SEE	STATISTICS	NAME	DRESSDESC	RANK	GOLD	DIAMONDS	MATERIAL	BASE_HP	COLLECTIONS_SCORE	ADD_KILLSCORE	SCORE_PEN	BASE_ATK	SKILL1	SKILL2	SKILL3	RED_SCORE	NOTE_SCORE	COLLECTIONS1_SCORE	COLLECTIONS2_SCORE	TIME	DRESS_DESC	ICON_ATLAS	ICON_SPRITE	ICON_SPRITE_GIRL	MODEL_MALE	MODEL_GIRL	POSITION	ROTATION	SCALE	HEIGHT	GRAVITY	ACC	JUMP_HEIGHT	SPEED	BASE_SP	OPEN_CLOSE	CLAIM_UNLOCK_CLOTH	CLAIM_CLOTU_FINISH_OBJ	CLAIM_CLOTU_FINISH_VALUE	CLAIM_LOCK_PRICE_VALUE	CLAIM_UNLOCK_PRICE_VALUE	
12004054 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	70		222	54	370	0.252	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004055 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	70		225	55	375	0.256	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004056 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	75		228	56	380	0.26	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004057 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	75		231	57	385	0.264	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004058 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	75		234	58	390	0.268	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004059 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	75		237	59	395	0.272	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12004060 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	狮子耳	狮子是万兽之王	A	0	75		240	60	400	0.276	1											Tz_szh_icon	Tz_szh_icon	player_male_szh	player_girl_szh																
12005031 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	42400	0		153	31	255	0.16	1									尚未开放，敬请期待~		Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark	0;0;0	0;130;0	1.5;1.5;1.5													
12005032 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	44800	0		156	32	260	0.164	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005033 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	47200	0		159	33	265	0.168	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005034 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	49600	0		162	34	270	0.172	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005035 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	52000	0		165	35	275	0.176	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005036 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	54400	0		168	36	280	0.18	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005037 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	56800	0		171	37	285	0.184	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005038 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	59200	0		174	38	290	0.188	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005039 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	61600	0		177	39	295	0.192	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005040 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	64000	0		180	40	300	0.196	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005041 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	66400	0		183	41	305	0.2	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005042 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	68800	0		186	42	310	0.204	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005043 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	71200	0		189	43	315	0.208	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005044 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	73600	0		192	44	320	0.212	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005045 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	76000	0		195	45	325	0.216	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005046 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	78400	0		198	46	330	0.22	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005047 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	80800	0		201	47	335	0.224	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005048 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	83200	0		204	48	340	0.228	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005049 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	85600	0		207	49	345	0.232	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005050 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	88000	0		210	50	350	0.236	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005051 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	90400	0		213	51	355	0.24	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005052 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	92800	0		216	52	360	0.244	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005053 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	95200	0		219	53	365	0.248	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005054 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	97600	0		222	54	370	0.252	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005055 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	100000	0		225	55	375	0.256	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005056 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	102400	0		228	56	380	0.26	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005057 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	104800	0		231	57	385	0.264	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005058 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	107200	0		234	58	390	0.268	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005059 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	109600	0		237	59	395	0.272	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005060 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	112000	0		240	60	400	0.276	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005061 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	75		244	61	405	0.28	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005062 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	75		248	62	410	0.284	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005063 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	75		252	63	415	0.288	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005064 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	75		256	64	420	0.292	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005065 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	75		260	65	425	0.296	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005066 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	80		264	66	430	0.3	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005067 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	80		268	67	435	0.304	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005068 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	80		272	68	440	0.308	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005069 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	80		276	69	445	0.312	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005070 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	80		280	70	450	0.316	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005071 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	85		284	71	455	0.32	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005072 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	85		288	72	460	0.324	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005073 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	85		292	73	465	0.328	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005074 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	85		296	74	470	0.332	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005075 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	85		300	75	475	0.336	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005076 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	90		304	76	480	0.34	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005077 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	90		308	77	485	0.344	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005078 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	90		312	78	490	0.348	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005079 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	90		316	79	495	0.352	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005080 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	90		320	80	500	0.356	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005081 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	95		324	81	505	0.36	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005082 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	95		328	82	510	0.364	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005083 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	95		332	83	515	0.368	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005084 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	95		336	84	520	0.372	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005085 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	95		340	85	525	0.376	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005086 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	100		344	86	530	0.38	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005087 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	100		348	87	535	0.384	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005088 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	100		352	88	540	0.388	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005089 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	100		356	89	545	0.392	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005090 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	100		360	90	550	0.396	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005091 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	105		364	91	555	0.4	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005092 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	105		368	92	560	0.404	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005093 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	105		372	93	565	0.408	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005094 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	105		376	94	570	0.412	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005095 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	105		380	95	575	0.416	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005096 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	110		384	96	580	0.42	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005097 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	110		388	97	585	0.424	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005098 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	110		392	98	590	0.428	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005099 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	110		396	99	595	0.432	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12005100 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	招财喵变色	这只猫特别喜欢金币	S	0	110		400	100	600	0.436	1											Unknow	Unknow	player_male_zcmDark	player_girl_zcmDark																
12006031 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	42400	0		153	31	255	0.16	1									尚未开放，敬请期待~别人都造谣我每天要死100万次，唔~我去死了~还差999999次才能完成任务~~		Unknow	Unknow	player_male_tm	player_girl_tm	0;0;0	0;130;0	1.5;1.5;1.5													
12006032 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	44800	0		156	32	260	0.164	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006033 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	47200	0		159	33	265	0.168	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006034 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	49600	0		162	34	270	0.172	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006035 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	52000	0		165	35	275	0.176	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006036 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	54400	0		168	36	280	0.18	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006037 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	56800	0		171	37	285	0.184	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006038 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	59200	0		174	38	290	0.188	1											Unknow	Unknow	player_male_tm	player_girl_tm																
